matchId,timestamp,clubid,passa,passc,ppg,ppo,shots,toa,detailsname,detailsclubId,clubid,playerid,brksavepct,brksaves,brkshots,dsaves,ga,gaa,pensavepct,pensaves,penshots,pkclearzone,pokechecks,savepct,saves,shots,soperiods,opponentClubId,position,posSorted,ratingDefense,ratingOffense,ratingTeamplay,assists,bs,deflections,fol,fopct,fow,giveaways,goals,gwg,hits,interceptions,passattempts,passes,passpct,penaltiesdrawn,pim,pkclearzone,plusmin,possession,ppg,saucerpasses,shg,shotattempts,shotonnetpct,shotpct,shots,takeaways,toiseconds,playername
"2234741890273",1661655181,"","","","","","","","","","79718","515447555","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","2","50.00","70.00","70.00","0","1","0","0","0.00","0","8","1","0","4","2","7","5","71.43","0","0","0","0","133","1","1","0","2","100.00","50.00","2","1","2400","vShotsy"
"2234741890273",1661655181,"","","","","","","","","","79718","515447555","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","2","50.00","70.00","70.00","0","1","0","0","0.00","0","8","1","0","4","2","7","5","71.43","0","0","0","0","133","1","1","0","2","100.00","50.00","2","1","2400","vShotsy"
"2234741890273",1661655181,"","","","","","","","","","79718","800554172","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","1","60.00","85.00","75.00","3","1","0","0","0.00","0","14","0","0","6","4","20","15","75.00","0","0","0","0","225","0","0","0","2","0.00","0.00","0","2","2400","Martinez1225"
"2234741890273",1661655181,"","","","","","","","","","79718","800554172","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","1","60.00","85.00","75.00","3","1","0","0","0.00","0","14","0","0","6","4","20","15","75.00","0","0","0","0","225","0","0","0","2","0.00","0.00","0","2","2400","Martinez1225"
"2234741890273",1661655181,"","","","","","","","","","79718","858674479","0.00","0","1","0","2","3.00","0.00","0","0","0","0","0.67","4","6","0","145078","goalie","0","65.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","2400","MacShrimp"
"2234741890273",1661655181,"","","","","","","","","","79718","858674479","0.00","0","1","0","2","3.00","0.00","0","0","0","0","0.67","4","6","0","145078","goalie","0","65.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","2400","MacShrimp"
"2234741890273",1661655181,"","","","","","","","","","79718","1183100664","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","center","5","65.00","100.00","70.00","0","1","1","8","57.89","11","2","3","0","2","3","7","5","71.43","0","0","0","0","68","1","0","0","1","200.00","150.00","2","3","2400","Rakkarak"
"2234741890273",1661655181,"","","","","","","","","","79718","1183100664","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","center","5","65.00","100.00","70.00","0","1","1","8","57.89","11","2","3","0","2","3","7","5","71.43","0","0","0","0","68","1","0","0","1","200.00","150.00","2","3","2400","Rakkarak"
"2232585560143",1661653462,"79718","1","1","0","0","1","3","NZHL Memphis Make A Wish",79718,"145078","169580763","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","rightWing","3","50.00","50.00","40.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","2","0","0","6","0","0","0","0","0.00","0.00","0","0","24","Ababo"
"2232585560143",1661653462,"145078","1","1","0","0","0","0","NZHL LOCAL CRAFT BEER",145078,"145078","181235555","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","center","5","50.00","50.00","50.00","0","0","0","1","50.00","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","LedvinKa"
"2232585560143",1661653462,"","","","","","","","","","145078","1627813040","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","leftWing","4","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","Justn I87I"
"2232585560143",1661653462,"","","","","","","","","","145078","1627813040","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","leftWing","4","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","Justn I87I"
"2232585560143",1661653462,"","","","","","","","","","145078","1785195119","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","defenseMen","2","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","bostonsniper4t4"
"2232585560143",1661653462,"","","","","","","","","","145078","1785195119","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","defenseMen","2","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","bostonsniper4t4"
"2232585560143",1661653462,"","","","","","","","","","145078","1865426397","0.00","0","0","0","0","0.00","0.00","0","0","0","0","1.00","1","1","0","79718","goalie","0","50.00","55.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","smalls61803"
"2232585560143",1661653462,"","","","","","","","","","145078","1865426397","0.00","0","0","0","0","0.00","0.00","0","0","0","0","1.00","1","1","0","79718","goalie","0","50.00","55.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","smalls61803"
"2232585560143",1661653462,"","","","","","","","","","145078","1004176504213","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","defenseMen","1","50.00","55.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","1","1","100.00","0","0","0","0","8","0","0","0","0","0.00","0.00","0","0","36","HABSFAN972651"
"2232585560143",1661653462,"","","","","","","","","","145078","1004176504213","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","79718","defenseMen","1","50.00","55.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","1","1","100.00","0","0","0","0","8","0","0","0","0","0.00","0.00","0","0","36","HABSFAN972651"
"2232585560143",1661653462,"","","","","","","","","","79718","273323046","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","rightWing","3","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","Gronk x L87L"
"2232585560143",1661653462,"","","","","","","","","","79718","273323046","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","rightWing","3","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","Gronk x L87L"
"2232585560143",1661653462,"","","","","","","","","","79718","288926878","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","leftWing","4","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","xxJONx"
"2232585560143",1661653462,"","","","","","","","","","79718","288926878","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","leftWing","4","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","xxJONx"
"2232585560143",1661653462,"","","","","","","","","","79718","515447555","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","2","50.00","55.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","1","100.00","0.00","1","0","36","vShotsy"
"2232585560143",1661653462,"","","","","","","","","","79718","515447555","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","2","50.00","55.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","1","100.00","0.00","1","0","36","vShotsy"
"2232585560143",1661653462,"","","","","","","","","","79718","800554172","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","1","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","1","1","100.00","0","0","0","0","3","0","0","0","0","0.00","0.00","0","0","36","Martinez1225"
"2232585560143",1661653462,"","","","","","","","","","79718","800554172","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","defenseMen","1","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","1","1","100.00","0","0","0","0","3","0","0","0","0","0.00","0.00","0","0","36","Martinez1225"
"2232585560143",1661653462,"","","","","","","","","","79718","858674479","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","goalie","0","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","MacShrimp"
"2232585560143",1661653462,"","","","","","","","","","79718","858674479","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","goalie","0","50.00","50.00","50.00","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","36","MacShrimp"
"2232585560143",1661653462,"","","","","","","","","","79718","1183100664","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","center","5","50.00","50.00","50.00","0","0","0","1","50.00","1","0","0","0","0","0","0","0","0.00","0","0","0","0","1","0","0","0","0","0.00","0.00","0","0","36","Rakkarak"
"2232585560143",1661653462,"","","","","","","","","","79718","1183100664","0.00","0","0","0","0","0.00","0.00","0","0","0","0","0.00","0","0","0","145078","center","5","50.00","50.00","50.00","0","0","0","1","50.00","1","0","0","0","0","0","0","0","0.00","0","0","0","0","1","0","0","0","0","0.00","0.00","0","0","36","Rakkarak"
